food_item_id,food_item_name,water_g,energy_kcal,protein_g,lipid_g,carbs_g,fiber_td_g,sugar_g,calcium_mg,iron_mg,cholestrl_mg,gmwt_1,gmwt_desc1,gmwt_2,gmwt_desc2,is_active
6325,"SYRUPS,CORN,LT",22.81,283,0,0.2,76.79,0,76.77,13,0,0,341,1 cup,22,1 tbsp,1
6326,"SYRUPS,CORN,HIGH-FRUCTOSE",24,281,0,0,76,0,75.65,0,0.03,0,310,1 cup,19,1 tbsp,1
6327,"SYRUPS,MALT",21.1,318,6.2,0,71.3,0,71.3,61,0.96,0,332,1 cup,21,1 tbsp,1
6328,"SYRUPS,MAPLE",32.39,260,0.04,0.06,67.04,0,60.46,102,0.11,0,20,1 tbsp,83,"1 serving, 1/4 cup",1
6329,"SYRUPS,SORGHUM",22.7,290,0,0,74.9,0,74.9,150,3.8,0,330,1 cup,21,1 tbsp,1
6330,"CANDIES,MARS SNACKFOOD US,SNICKERS CRUNCHER",4.47,488,6.86,24.38,62.85,1.9,46.54,90,0.68,9,47,"1 serving, 1.66 oz bar",15,"1 bar, fun size",1
6331,"SYRUPS,TABLE BLENDS,PANCAKE,W/2% MAPLE",30.1,265,0,0.1,69.6,0,42,5,0.07,0,20,1 tbsp,83,"1 serving, 1/4 cup",1
6332,"SYRUPS,TABLE BLENDS,CANE&15% MAPLE",30.1,278,0,0.1,69.52,0.1,68.2,12,0.19,0,315,1 cup,20,1 tbsp,1
6333,"SYRUPS,TABLE BLENDS,CORN,REFINER,&SUGAR",15.6,319,0,0,83.9,0,,23,0.74,0,316,1 cup,20,1 tbsp,1
6334,"CANDIES,MARS SNACKFOOD US,SKITTLES WILD BERRY BITE SIZE",3.83,402,0.19,4.25,90.76,0,75.92,0,0,0,62,"1 serving, 2.1 oz bag",20,"1 serving, fun size bag",1
6335,"TOPPINGS,BUTTERSCOTCH OR CARAMEL",40.63,216,1.21,0,57.01,0,57,49,0,0,41,2 tbsp,,,1
6336,"TOPPINGS,MARSHMLLW CRM",19.8,322,0.8,0.3,79,0.1,46.8,3,0.22,0,28.35,1 oz,198,1 jar,1
6337,"TOPPINGS,PINEAPPLE",33,253,0.1,0.1,66.4,0.4,21.01,6,0.12,0,340,1 cup,42,2 tbsp,1
6338,"TOPPINGS,NUTS IN SYRUP",14.69,448,4.5,22,58.08,2.3,36.72,35,1.05,0,328,1 cup,41,2 tbsp,1
6339,"CANDIES,MARS SNACKFOOD US,SKITTLES TROPICAL BITE SIZE CAND",3.83,405,0.19,4.34,90.77,0,75.76,0,0,0,62,"1 serving, 2.1 oz bag",20,"1 serving, fun size bag",1
6340,"CANDIES,MARS SNACKFOOD US,SKITTLES SOURS ORIGINAL",3.83,401,0.18,4,91.02,0,73.16,0,0.01,0,51,"1 serving, 1.80 oz bag",,,1
6341,"CANDIES,MARS SNACKFOOD US,SKITTLES ORIGINAL BITE SIZE CAND",3.83,405,0.19,4.37,90.78,0,75.84,0,0,0,62,"1 serving, 2.17 oz pack",205,1 cup,1
6342,"FROSTINGS,VANILLA,CREAMY,DRY MIX,PREP W/ MARGARINE",12.18,413,0.34,12.74,74.28,0.1,,6,0.01,0,33,2 tablespoon,,,1
6343,"FROSTINGS,CHOC,CREAMY,DRY MIX,PREP W/ MARGARINE",14.07,404,1.1,12.87,71.02,1.9,,12,0.93,0,33,2 tablespoon,,,1
6344,"FROSTINGS,GLAZE,PREPARED-FROM-RECIPE",15.27,341,0.44,0.53,83.65,0,80.44,17,0.03,1,327,"1 recipe,  yield",,,1
6345,"CANDIES,FUDGE,CHOC MARSHMLLW,PREPARED-FROM-RECIPE",7.82,453,2.26,17.48,71.34,1.7,64.06,45,0.96,25,20,1 piece,1229,"1 recipe,  yield (60 pieces)",1
6346,"CANDIES,TAFFY,PREPARED-FROM-RECIPE",4.85,397,0.03,3.33,91.56,0,68.48,8,0.01,9,15,1 piece,,,1
6347,"CANDIES,TOFFEE,PREPARED-FROM-RECIPE",0.55,560,1.07,32.75,64.72,0,63.47,34,0.03,104,12,1 piece,,,1
6348,"CANDIES,DIVINITY,PREPARED-FROM-RECIPE",9.16,364,1.32,0.06,89.05,0,78.96,5,0.02,0,11,1 piece,,,1
6349,"FROZEN NOVELTIES,ICE TYPE,PINEAPPLE-COCONUT",73.3,113,0,2.6,23.9,0.7,,0,3.53,0,99,".5 cup,  (4 fl oz)",,,1
6350,"FROZEN YOGURTS,CHOC,SOFT-SERVE",63.8,160,4,6,24.9,2.2,,147,1.25,5,72,".5 cup,  (4 fl oz)",,,1
6351,BANANA CHIPS,4.3,519,2.3,33.6,58.4,7.7,35.34,18,1.25,0,28.35,1 oz,85,3 oz,1
6352,"CORNNUTS,BARBECUE-FLAVOR",1.6,436,9,14.3,71.7,8.4,,17,1.7,0,28.35,1 oz,57,2 oz,1
6353,"CRISPED RICE BAR,ALMOND",6.7,458,7,20.4,64.6,3.6,,74,6.35,0,28,"1 bar,  (1 oz)",,,1
6354,"GRANOLA BARS,SOFT,UNCOATED,CHOC CHIP",6.45,418,5.65,16.57,70.2,3.8,28.92,41,2.19,0,43,"1 bar,  (1.5 oz)",28,"1 bar,  (1 oz)",1
6355,"GRANOLA BARS,SOFT,UNCOATED,CHOC CHIP,GRAHAM&MARSHMLLW",6,427,6.1,15.5,70.8,4,,89,2.57,0,28,"1 bar,  (1 oz)",,,1
6356,"GRANOLA BARS,SOFT,UNCOATED,NUT&RAISIN",6.1,454,8,20.4,63.6,5.6,,84,2.18,0,28,"1 bar,  (1 oz)",,,1
6357,"SNACKS,BF STKS,SMOKED",19.1,550,21.5,49.6,5.4,,,68,3.4,133,28.35,1 oz,20,1 stick,1
6358,"PORK SKINS,BARBECUE-FLAVOR",2.1,538,57.9,31.8,1.6,,,43,1.04,115,28.35,1 oz,14.2,.5 oz,1
6359,"FROSTING,GLAZ,CHC,PREP-FRM-RCIP,W/ BUTR,NFSMI RECIP NO. C-32",18.27,359,1.42,7.17,72.18,1.1,64.3,32,0.6,18,33,2 tablespoon,,,1
6360,"POTATO CHIPS,MADE FROM DRIED POTATOES,PLN",2.37,545,4.62,35.28,55.38,2.9,0.76,17,0.8,0,28,1 oz,26,16 chips,1
6361,"POTATO CHIPS,PLAIN,SALTED",1.86,532,6.39,33.98,53.83,3.1,0.33,21,1.28,0,28,1 oz,28,22 chips,1
6362,"POTATO CHIPS,MADE FROM DRIED POTATOES,CHEESE-FLAVOR",1.9,551,7,37,50.6,3.4,,110,1.6,4,28.35,1 oz,191,"1 can,  (6.25 oz)",1
6363,"SNACKS,RICE CAKES,BROWN RICE,CORN",5.9,385,8.4,3.2,81.2,2.9,,9,1.17,0,9,1 cake,18,2 cakes,1
6364,"RICE CAKES,BROWN RICE,MULTIGRAIN",6.3,387,8.5,3.5,80.1,3,,21,1.96,0,9,1 cake,18,2 cakes,1
6365,"SNACKS,POTATO STKS",2.2,522,6.7,34.4,53.3,3.4,0.22,18,2.27,0,28.35,1 oz,18,.5 cup,1
6366,"RICE CAKES,BROWN RICE,RYE",6.8,386,8.1,3.8,79.9,4,,21,1.8,0,9,1 cake,18,2 cakes,1
6367,"SESAME STKS,WHEAT-BASED,SALTED",2,541,10.9,36.7,46.5,2.8,0.19,170,0.74,0,28.35,1 oz,57,2 oz,1
6368,CORN CAKES,4.6,387,8.1,2.4,83.4,1.9,23.47,19,1.4,0,9,1 cake,18,2 cakes,1
6369,"GRANOLA BARS,HARD,PNUT BUTTER",2.3,483,9.8,23.8,62.3,2.9,,41,2.4,0,28.35,1 oz,24,1 bar,1
6370,"POTATO CHIPS,CHEESE-FLAVOR",1.8,496,8.5,27.2,57.7,5.2,,72,1.84,4,28.35,1 oz,170,"1 bag,  (6 oz)",1
6371,"SNACKS,POTATO CHIPS,RED FAT",1,471,7.1,20.8,66.9,5.9,0.22,21,1.35,0,28.35,1 oz,170,"1 bag,  (6 oz)",1
6372,"SNACKS,POTATO CHIPS,FAT-FREE,MADE W/OLESTRA",2,274,7.74,0.7,65,6.8,0,35,2.4,0,28.35,1 oz,,,1
6373,"SNACKS,TORTILLA CHIPS,NACHO-FLAVOR,RED FAT",1.3,445,8.7,15.2,71.6,4.8,,159,1.63,3,28.35,1 oz,170,"1 bag,  (6 oz)",1
6374,"TORTILLA CHIPS,LOFAT,BKD WO/FAT",1.7,415,11,5.7,80,5.3,0.67,159,1.6,0,28.35,1 oz,,,1
6375,"CHEESE PUFFS & TWISTS,CORN BSD,BKD,LOFAT",3,432,8.5,12.1,72.35,3.6,7.29,357,1.28,1,28.35,1 oz,,,1
6376,"SNACKS,GRANOLA BAR,FRUIT-FILLED,NONFAT",13.7,342,5.9,0.9,77.6,7.4,45.24,3,4,0,,,,,1
6377,"POPCORN,SUGAR SYRUP/CARAMEL,FAT-FREE",6,381,2,1.4,90.06,2.5,64.68,18,0.8,0,28.35,1 oz,,,1
6378,"POTATO CHIPS,FAT FREE,SALTED",2,379,9.64,0.6,83.76,7.5,3.69,35,3.57,0,28.35,1 oz,227,"1 bag,  (8 oz)",1
6379,"SNACKS,KELLOGG,KELLOGG'S RICE KRISPIES TREATS SQUARES",5.9,414,3.4,9,80.5,0,19.36,3,2.2,0,22,1 serving,,,1
6380,"SNACKS,KELLOGG'S LOFAT GRANOLA BAR,CRUNCHY ALMD/BRN SUGAR",5,390,8,7.4,78,6.2,,35,8.6,0,37,1 bar,,,1
6381,"SNACKS,M&M MARS,KUDOS WHL GRAIN BARS,CHOC CHIP",4.9,420,4.47,13.02,72.31,2.6,38.78,1084,1.4,0,28,1 bar,,,1
6382,"SNACKS,KELLOGG'S,NUTRI-GRAIN CRL BARS,FRUIT",16.7,365,4.22,8.67,67.61,3,28.98,576,6.14,0,,,,,1
6383,"SNACKS,TORTILLA CHIPS,LOFAT,MADE W/OLESTRA,NACHO CHS",1.66,318,8.44,3.53,65.22,6.4,2.82,128,4.8,2,28.35,1 oz,,,1
6384,"SNACKS,POTATO CHIPS,FRM DRIED POTATOES,FAT-FREE,W/ OLESTRA",2.63,253,5.06,0.93,56,7.3,0.59,20,1.14,0,28.35,1 oz,,,1
6385,TARO CHIPS,2,498,2.3,24.9,68.1,7.2,3.82,60,1.2,0,28.35,1 oz,23,10 chips,1
6386,"CANDIES,SEMISWEET CHOC,MADE W/BUTTER",0.7,477,4.2,29.7,63.4,5.9,,32,3.13,18,170,"1 cup, chips (6 oz package)",182,"1 cup, large chips",1
6387,"GELATIN DSSRT,DRY MIX,W/ ADDED VIT C,SODIUM-CITRATE & SALT",1,381,7.8,0,90.5,0,,3,0.15,0,85,"1 package,  (3 oz)",21,"1 portion,  amount to make 1/2 cup",1
6388,"GELATIN DSSRT,DRY MIX,RED CAL,W/ ASPRT,ADDED P,K,NA,VIT C",6.7,345,55.3,0,33.3,0,,2,0.02,0,9,1 tbsp,10,"1 package,  (0.35 oz)",1
6389,"GELATIN DSSRT,DRY MIX,RED CAL,W/ ASPRT,NO ADDED NA",6.7,345,55.3,0,33.3,0,,2,0.02,0,9,1 tbsp,10,"1 package,  (0.35 oz)",1
6390,"PUDDINGS,BANANA,DRY MIX,INST,W/ ADDED OIL",2.8,386,0,4.4,89,0,,6,0.12,0,99,"1 package,  (3.5 oz)",25,"1 portion,  amount to make 1/2 cup",1
6391,"PUDDINGS,BANANA,DRY MIX,REG,W/ ADDED OIL",4.1,387,0,5,88.4,0.3,,20,0.05,0,88,"1 package,  (3.12 oz)",22,"1 portion,  amount to make 1/2 cup",1
6392,"PUDDINGS,LEMON,DRY MIX,REG,W/ ADDED OIL,K,NA",5.2,366,0.1,1.5,90.3,0.1,,,0.17,0,85,"1 package,  (3 oz)",21,"1 portion,  amount to make 1/2 cup",1
6393,"PUDDINGS,TAPIOCA,DRY MIX,W/ NO ADDED SALT",4,369,0.1,0.1,94.3,0.2,,4,0.12,0,92,"1 package,  (3.5 oz)",23,"1 portion,  amount to make 1/2 cup",1
6394,"PUDDINGS,VANILLA,DRY MIX,REG,W/ ADDED OIL",3.9,369,0.3,1.1,92.4,0,,15,0.05,0,88,"1 package,  (3.12 oz)",22,"1 portion,  amount to make 1/2 cup",1
6395,"JAMS&PRESERVES,APRICOT",34.5,242,0.7,0.2,64.4,0.3,43.4,20,0.49,0,20,1 tbsp,14,"1 packet,  (0.5 oz)",1
6396,"SYRUPS,TABLE BLENDS,PANCAKE,W/2% MAPLE,W/ K",30.1,265,0,0.1,69.6,0,,5,0.07,0,315,1 cup,20,1 tbsp,1
6397,"CORN CAKES,VERY LO NA",4.6,387,8.1,2.4,83.4,,,19,1.4,0,9,1 cake,18,2 cakes,1
6398,"SNACKS,CORN-BASED,EXTRDD,PUFFS OR TWISTS,CHEESE-FLAVOR,UNENR",1.5,558,5.76,35.76,54.1,2.2,2.76,58,1.1,4,28.35,1 oz,227,"1 bag,  (8 oz)",1
6399,"SNACKS,CORN-BASE,EXTRUD,CHIPS,BARBECUE-FLAVOR,W/ENR MASA FLR",1.2,523,7,32.7,56.2,,,131,4.9,0,28.35,1 oz,,,1
6400,"SNACKS,POPCORN,AIR-POPPED (UNSALTED)",4.1,382,12,4.2,77.9,15.1,,10,2.66,0,8,1 cup,28.35,1 oz,1
6401,"SNACKS,POPCORN,OIL-POPPED,WHITE POPCORN,SALT ADDED",2.8,500,9,28.1,57.2,10,,10,2.78,0,11,1 cup,28.35,1 oz,1
6402,"POTATO CHIPS,PLN,MADE W/PART HYDR SOYBN OIL,SALTED",1.9,536,7,34.6,52.9,4.8,,24,1.63,0,28.35,1 oz,227,"1 bag,  (8 oz)",1
6403,"POTATO CHIPS,PLN,MADE W/PART HYDR SOYBN OIL,UNSALTED",1.9,536,7,34.6,52.9,4.8,,24,1.63,0,28.35,1 oz,227,"1 bag,  (8 oz)",1
6404,"POTATO CHIPS,PLN,UNSALTED",1.9,536,7,34.6,52.9,4.8,0.22,24,1.63,0,28.35,1 oz,227,"1 bag,  (8 oz)",1
6405,"PRETZELS,HARD,PLN,MADE W/UNENR FLR,SALTED",3.3,381,9.1,3.5,79.2,2.8,,36,1.67,0,28.35,1 oz,60,10 twists,1
6406,"PRETZELS,HARD,PLN,MADE W/UNENR FLR,UNSALTED",3.3,381,9.1,3.5,79.2,2.8,,36,1.67,0,28.35,1 oz,60,10 twists,1
6407,"SNACKS,PRETZELS,HARD,PLN,MADE W/ ENR FLR,UNSALTED",3.3,381,9.1,3.5,79.2,2.8,2.21,36,4.32,0,28.35,1 oz,60,10 twists,1
6408,"RICE CAKES,BROWN RICE,PLN,UNSALTED",5.8,387,8.2,2.8,81.5,4.2,0.88,11,1.49,0,9,1 cake,18,2 cakes,1
6409,"RICE CAKES,BROWN RICE,BUCKWHEAT,UNSALTED",5.9,380,9,3.5,80.1,,,11,1.14,0,9,1 cake,18,2 cakes,1
6410,"RICE CAKES,BROWN RICE,MULTIGRAIN,UNSALTED",6.3,387,8.5,3.5,80.1,,,21,1.96,0,9,1 cake,18,2 cakes,1
6411,"RICE CAKES,BROWN RICE,SESAME SD,UNSALTED",5.9,392,7.6,3.8,81.5,,,12,1.58,0,9,1 cake,18,2 cakes,1
6412,"SESAME STKS,WHEAT-BASED,UNSALTED",2,541,10.9,36.7,46.5,,,170,0.74,0,28.35,1 oz,57,2 oz,1
6413,"TRAIL MIX,REG,UNSALTED",9.2,462,13.8,29.4,44.9,,,78,3.05,0,150,1 cup,28.35,1 oz,1
6414,"TRAIL MIX,REG,W/CHOC CHIPS,UNSALTED NUTS&SEEDS",6.6,484,14.2,31.9,44.9,,,109,3.39,0,146,1 cup,28.35,1 oz,1
6415,"POTATO CHIPS,WO/SALT,RED FAT",1,487,7.1,20.8,67.8,6.1,0.22,21,1.35,0,28.35,1 oz,,,1
6416,"TORTILLA CHIPS,LOFAT,UNSALTED",1.7,416,11,5.7,80.1,5.3,0.85,159,1.6,0,28.35,1 oz,,,1
6417,"FROZEN NOVELTIES,JUC TYPE,POPSICLE SCRIBBLERS",79.96,81,0,0.24,19.68,0,14.57,5,0.3,,33,"1 serving,  1.2 fl oz pop",,,1
6418,"SNACKS,TORTILLA CHIPS,NACHO-FLAVOR,MADE W/ENR MASA FLR",1.7,498,7.8,25.6,62.4,5.3,,147,3.7,3,28.35,1 oz,,,1
6419,"CANDIES,SUGAR-COATED ALMONDS",2.3,474,10,17.93,68.26,2.5,62.5,100,1.9,0,3.5,1 piece,,,1
6420,"COCOA,DRY PDR,HI-FAT OR BRKFST,PLN",3,486,16.8,23.71,51.39,29.8,1.55,122,14.5,0,5.4,1 tbsp,,,1
6421,"COCOA,DRY PDR,HI-FAT OR BRKFST,PROC W/ALKALI",3,479,16.8,23.71,49.71,33.9,1.53,122,14.5,0,6,"1 tablespoon,  Ghirardelli label 2011",5,"1 tablespoon,  Hershey's label 2011",1
6422,"CANDIES,SOFT FRUIT & NUT SQUARES",13.88,390,2.31,9.52,73.81,2.4,45.95,17,0.93,0,42,3 pieces,,,1
6423,"ICE CREAMS,VANILLA,FAT FREE",64.35,138,4.48,0,30.06,1,6.3,149,0,0,67,.5 cup,,,1
6424,"SWEETENERS,TABLETOP,SUCRALOSE,SPLENDA PACKETS",8.83,336,0,0,91.17,0,80.33,0,0,0,1,"1 serving,  1 packet",,,1
6425,"FROZEN NOVELTIES,NO SUGAR ADDED,FUDGSICLE POPS",69.93,124,3.67,1.87,23.11,1.5,5.1,231,1.58,2,84,1 serving,,,1
6426,"FROZ NOVELTIES,ICE TYPE,SUGAR FREE,ORNGE,CHRY,& GRP POPSICLE",94.03,21,0,0,5.14,0,1.52,0,0.67,0,55,"1 serving,  1.75 fl oz pop",,,1
6427,"FRZ NVL, KLONDIKE,SLIM-A-BEAR FUDG BR,98% FT FR,NO SGR ADDED",63.51,124,4.31,1.88,30.07,6,7.1,138,0.71,7,74,"1 serving,  3.5 fl oz bar",,,1
6428,"ICE CREAMS,BREYERS,ALL NAT LT VANILLA",64.89,162,4.84,4.59,25.3,0.2,22.78,169,0.06,15,68,"1 serving,  1/2 cup",,,1
6429,"ICE CREAMS,BREYERS,ALL NAT LT FRENCH VANILLA",62.71,173,4.82,5.56,26.03,0.2,21.11,155,0.21,53,68,"1 serving,  1/2 cup",,,1
6430,"ICE CREAMS,BREYERS,98% FAT FREE VANILLA",63.42,137,3.3,2.2,30.51,5.4,20.93,122,0.09,8,68,"1 serving,  1/2 cup",,,1
6431,"ICE CREAMS,BREYERS,ALL NAT LT VANILLA CHOC STRAWBERRY",63.32,161,4.69,4.35,26.06,0.4,22.47,158,0.31,14,68,"1 serving,  1/2 cup",,,1
6432,"ICE CREAMS,BREYERS,ALL NAT LT MINT CHOC CHIP",59.11,196,4.69,7.09,28.39,0.6,25.38,160,0.52,15,68,"1 serving,  1/2 cup",,,1
6433,"ICE CREAMS,BREYERS,NO SUGAR ADDED,BUTTER PECAN",63.52,180,3.99,10.3,21.3,0.9,5.9,130,0.19,18,68,"1 serving,  1/2 cup",,,1
6434,"ICE CREAMS,BREYERS,NO SUGAR ADDED,FRENCH VANILLA",66.48,154,4.5,7.05,20.75,0.5,7.7,151,0.19,53,68,"1 serving,  1/2 cup",,,1
6435,"ICE CREAMS,BREYERS,NO SUGAR ADDED,VANILLA",67.86,143,3.68,6.2,21.92,0.5,6.09,133,0.09,18,69,"1 serving,  1/2 cup",,,1
6436,"ICE CREAMS,BREYERS,NO SUGAR ADDED,VANILLA FUDGE TWIRL",64.4,153,3.53,5.68,25.63,0.8,5.49,121,0.36,16,72,"1 serving,  1/2 cup",,,1
6437,"ICE CREAMS,BREYERS,NO SUGAR ADDED,VANILLA CHOC STRAWBERRY",67.34,143,3.71,6.26,21.7,0.7,6.15,132,0.27,18,68,"1 serving,  1/2 cup",,,1
6438,"FROZEN NOVELTIES,KLONDIKE,SLIM-A-BEAR CHOC CONE",45.51,224,4.09,4.1,45.32,4.3,24.62,125,0.75,2,79,"1 serving,  1 cone",,,1
6439,"FROZEN NOVELTIES,KLONDIKE,SLIM-A-BEAR VANILLA SNDWCH",46.65,239,3.9,5.85,42.75,4.3,21.82,142,0.38,4,64,"1 serving,  1 sandwich",,,1
6440,"FROZEN NOVL,KLONDIKE,SLIM-A-BEAR,NO SGR ADDED,STICKLESS BAR",54.69,242,5.2,13,25.98,3.9,8.64,289,0.41,8,78,"1 serving,  1 bar",,,1
6441,"FROZEN NOVELTIES,NO SUGAR ADDED CREAMSICLE POPS",82.38,72,3.69,0.61,12.88,3.6,2.75,137,0.28,3,44,"1 serving,  1 pop",,,1
6442,"FROZEN NOVELTIES,SUGAR FREE,CREAMSICLE POPS",82.38,49,1.37,2.33,11.95,7.5,0.43,23,0.03,0,80,"1 serving,  2 pops",,,1
6443,"ICE CREAMS,BREYERS,ALL NAT LT FRENCH CHOC",56.58,201,5.3,7.28,29.68,1,24.04,158,0.85,41,68,"1 serving,  1/2 cup",,,1
6444,"ICE CREAMS,BREYERS,98% FAT FREE CHOC",63.2,136,3.89,2.17,30.18,5.8,20.29,126,0.84,7,68,"1 serving,  1/2 cup",,,1
6445,"ICE CREAMS,BREYERS,NO SUGAR ADDED,CHOC CARAMEL",64.71,151,3.54,5.8,25.17,1,5.81,121,0.59,16,71,"1 serving,  1/2 cup",,,1
6446,"CANDIES,REESE'S FAST BREAK,CANDY BAR",1.66,495,8.93,23.21,63.9,3.6,53.57,36,0.64,9,56,"1 serving,  1 bar",,,1
6447,"CANDIES,MARS SNACKFOOD US,COCOAVIA CHOC COVERED ALMONDS",1.5,573,9.51,37.07,50.22,10.4,26.92,840,3.56,0,28,"1 serving, 1oz pack",,,1
6448,"ICE CREAMS,REG,LO CARBOHYDRATE,VANILLA",61,216,3.17,12.7,22.23,4.8,6.35,128,0.09,32,58,"1 individual,  (3.5 fl oz)",66,".5 cup,  (4 fl oz)",1
6449,"ICE CREAMS,REG,LO CARBOHYDRATE,CHOC",55.7,237,3.8,12.7,26.8,4.8,6.35,109,0.93,34,58,"1 individual,  (3.5 fl oz)",,,1
6450,"CHOCOLATE,DK,45- 59% CACAO SOL",0.97,546,4.88,31.28,61.17,7,47.9,56,8.02,8,28.35,1 oz,162,1 bar,1
6451,"CHOCOLATE,DK,60-69% CACAO SOL",1.25,579,6.12,38.31,52.42,8,36.71,62,6.32,6,28.35,1 oz,112,1 bar,1
6452,"CHOCOLATE,DK,70-85% CACAO SOL",1.37,598,7.79,42.63,45.9,10.9,23.99,73,11.9,3,28.35,1 oz,101,1 bar,1
6453,"CANDIES,CHOC,DK,NFS (45-59% CACAO SOL 90%; 60-69% CACAO SOL",1,550,5.09,32.2,59.97,7.2,46.14,57,8.13,7,28.35,1 oz,127,1 bar,1
6454,"SWEETENERS,FOR BAKING,BROWN,CONTAINS SUGAR & SUCRALOSE",2.44,388,0,0,97.11,,45.66,63,1.64,,12.9,1 tbsp,189,1 cup,1
6455,"SWEETENERS,FOR BAKING,CONTAINS SUGAR & SUCRALOSE",0.43,398,0,0,99.53,,47.05,1,0.06,,14.6,1 tbsp,202,1 cup,1
6456,"SUGAR,TURBINADO",0.03,399,0,0,99.8,,99.19,12,0.37,,4.6,1 tsp,202,1 cup,1
6457,"SWEETENERS,SUGAR SUB,GRANULATED,BROWN",9.14,347,2.06,0,84.77,0.6,4.03,879,0.16,,0.5,1 tsp,23,1 cup,1
6458,"CANDIES,CRISPY BAR W/ PNUT BUTTER FILLING",1.6,542,9.53,31.34,55.53,3.3,40.33,70,1.3,5,42,"1 serving, 1.5 oz",,,1
6459,"SYRUP,MAPLE,CANADIAN",32.15,270,0,0,67.38,0,59.92,109,0.11,0,80,60 milliliter,,,1
6460,"Sweetener, syrup, agave",22.94,310,0.09,0.45,76.37,0.2,68.03,1,0.09,0,6.9,1 tsp,55,.25 cup,1
6461,"Candies, NESTLE, BUTTERFINGER Crisp",5.05,465,6.67,18.33,68.45,1.7,48.33,33,0.6,0,60,1 piece,,,1
6462,"CANDIES,M&M MARS 3 MUSKETEERS TRUFFLE CRISP",0.18,538,6.41,28.85,63.15,0,57.69,150,1.88,18,31,1 serving,,,1
6463,"SYRUPS,CHOC,HERSHEY'S SUGAR FREE,GENUINE CHOC FLAV,LITE SYRU",78.89,43,2.87,2.03,14.2,2.9,0.27,0,2.06,0,35,2 tbsp,,,1
6464,"CANDIES,M&M MARS PRETZEL CHOC CANDIES",4.84,447,5,15,72.94,2.5,50,50,0.9,13,40,.25 cup,,,1
6465,"SWEETENER,HERBAL EXTRACT PDR FROM STEVIA LEAF",0,0,0,0,100,0,0,0,0,0,1,1 package,,,1
6466,"CANDIES,FRUIT SNACKS,W/ HI VIT C",11.84,352,0.08,0,87.97,0,68.18,0,0,0,44,1 serving,,,1
6467,"JAMS,PRESERVES,MARMALADES,SWTND W/ FRUIT JUC",46.84,212,0,0,52.93,0.9,42,11,0.34,0,,,,,1
6468,"CANDIES,TAMARIND",2.52,368,0,0,91.96,2.5,78.57,0,0,0,,,,,1
6469,"CANDIES,COCNT BAR,NOT CHOC COVERED",13.26,481,2.13,27.65,55.87,6.4,36.16,43,0.77,0,,,,,1
6470,"CANDIES,HERSHEYS,PAYDAY BAR",6.97,490,13.44,25,52.88,3.8,40.32,94,1.92,0,,,,,1
6471,"SYRUP,NESTLE,CHOC",31.92,269,0,0,67.21,0,60,0,0,0,20,1 tablespoon,,,1
6472,"AMARANTH GRAIN,UNCKD",11.29,371,13.56,7.02,65.25,6.7,1.69,159,7.61,0,193,1 cup,,,1
6473,"AMARANTH GRAIN,CKD",75.16,102,3.8,1.58,18.69,2.1,,47,2.1,,246,1 cup,,,1
6474,ARROWROOT FLOUR,11.37,357,0.3,0.1,88.15,3.4,,40,0.33,0,128,1 cup,,,1
6475,"BARLEY,HULLED",9.44,354,12.48,2.3,73.48,17.3,0.8,33,3.6,0,184,1 cup,,,1
6476,"BARLEY,PEARLED,RAW",10.09,352,9.91,1.16,77.72,15.6,0.8,29,2.5,0,200,1 cup,,,1
6477,"BARLEY,PEARLED,COOKED",68.8,123,2.26,0.44,28.22,3.8,0.28,11,1.33,0,157,1 cup,,,1
6478,BUCKWHEAT,9.75,343,13.25,3.4,71.5,10,,18,2.2,0,170,1 cup,,,1
6479,"BUCKWHEAT GROATS,RSTD,DRY",8.41,346,11.73,2.71,74.95,10.3,,17,2.47,0,164,1 cup,,,1
6480,"BUCKWHEAT GROATS,RSTD,CKD",75.63,92,3.38,0.62,19.94,2.7,0.9,7,0.8,0,168,1 cup,,,1
6481,"BUCKWHEAT FLR,WHOLE-GROAT",11.15,335,12.62,3.1,70.59,10,2.6,41,4.06,0,120,1 cup,,,1
6482,"BULGUR,DRY",9,342,12.29,1.33,75.87,12.5,0.41,35,2.46,0,140,1 cup,,,1
6483,"BULGUR,COOKED",77.76,83,3.08,0.24,18.58,4.5,0.1,10,0.96,0,182,1 cup,8.4,1 tbsp,1
6484,"CORN GRAIN,YEL",10.37,365,9.42,4.74,74.26,7.3,0.64,7,2.71,0,166,1 cup,,,1
6485,"CORN BRAN,CRUDE",4.71,224,8.36,0.92,85.64,79,0,42,2.79,0,76,1 cup,,,1
6486,"CORN FLR,WHOLE-GRAIN,YEL",10.91,361,6.93,3.86,76.85,7.3,0.64,7,2.38,0,117,1 cup,,,1
6487,"CORN FLR,MASA,ENR,WHITE",9.79,363,8.46,3.69,76.59,6.4,1.61,138,8.5,0,114,1 cup,,,1
6488,"CORN FLR,YEL,DEGERMED,UNENR",9.81,375,5.59,1.39,82.75,1.9,0.64,2,0.91,0,126,1 cup,,,1
6489,"CORN FLR,MASA,UNENR,WHITE",9.79,363,8.46,3.69,76.59,6.4,1.61,138,1.47,0,114,1 cup,,,1
6490,"CORNMEAL,WHOLE-GRAIN,YEL",10.26,362,8.12,3.59,76.89,7.3,0.64,6,3.45,0,122,1 cup,,,1
